Source;Type;Target;Weight
Nikolai_Rostov;Undirected;Fedor_Ivanovich_Dolokhov;2
Nikolai_Rostov;Undirected;Vasily__Vasska__Denisov;1
Nikolai_Rostov;Undirected;Pierre_Bezukhov;2
Fedor_Ivanovich_Dolokhov;Undirected;Vasily__Vasska__Denisov;1
Fedor_Ivanovich_Dolokhov;Undirected;Pierre_Bezukhov;2
Prince_Nesvitsky;Undirected;Pierre_Bezukhov;5
