Source;Type;Target;Weight
Marya_Dmitriyevna_Akhrosimova;Undirected;HeleneKuragin;2
Vasili_Kuragin;Undirected;HeleneKuragin;1
Aline_Kuragina;Undirected;HeleneKuragin;4
Bilibin;Undirected;HeleneKuragin;8
