Source;Type;Target;Weight
Nikolai_Rostov;Undirected;NatashaRostova;34
Nikolai_Rostov;Undirected;Vasily__Vasska__Denisov;5
Nikolai_Rostov;Undirected;Petya_Rostov;2
NatashaRostova;Undirected;Vasily__Vasska__Denisov;1
Vasily__Vasska__Denisov;Undirected;Count_Ilya_Rostov;2
Vasily__Vasska__Denisov;Undirected;Petya_Rostov;2
