Source;Type;Target;Weight
Sonya_Rostova;Undirected;Pierre_Bezukhov;1
NatashaRostova;Undirected;Pierre_Bezukhov;4
Anatole_Kuragin;Undirected;Pierre_Bezukhov;1
Count_Ilya_Rostov;Undirected;Pierre_Bezukhov;2
