Source;Type;Target;Weight
Mikhail_Ilarionovich_Kutuzov;Undirected;Prince_Nikolay_Bolkonsky;1
Princess_Elisabeta__Lisa__Karlovna_Bolkonskaya;Undirected;Princess_Mariya_Bolkonskaya;7
Prince_Nikolay_Bolkonsky;Undirected;Princess_Mariya_Bolkonskaya;5
