Source;Type;Target;Weight
AndreyBolkonsky;Undirected;Princess_Elisabeta__Lisa__Karlovna_Bolkonskaya;1
AndreyBolkonsky;Undirected;Prince_Nikolay_Bolkonsky;2
AndreyBolkonsky;Undirected;Princess_Mariya_Bolkonskaya;4
Princess_Elisabeta__Lisa__Karlovna_Bolkonskaya;Undirected;Mademoiselle_Bourienne;1
Princess_Elisabeta__Lisa__Karlovna_Bolkonskaya;Undirected;Princess_Mariya_Bolkonskaya;3
