Source;Type;Target;Weight
Count_Ilya_Rostov;Undirected;Marya_Dmitriyevna_Akhrosimova;1
Sonya_Rostova;Undirected;NatashaRostova;4
NatashaRostova;Undirected;Nikolai_Rostov;2
NatashaRostova;Undirected;Boris_Drubetskoy;1
NatashaRostova;Undirected;Pierre_Bezukhov;2
