Source;Type;Target;Weight
Nikolai_Rostov;Undirected;Fedor_Ivanovich_Dolokhov;2
Fedor_Ivanovich_Dolokhov;Undirected;Pierre_Bezukhov;3
Vasily__Vasska__Denisov;Undirected;Pierre_Bezukhov;1
